part_id,stim_src_id,has_bug,stim_order,condition1,condition2,seq_num,duration,exercise,ai,tp_tn,zoom_self,summary_q,summary_q_len,contains_bug_q,bug_desc_q,used_exercise_modif,exercise_disrupt_concentration,exercise_help_concentration,exercise_more_prepared,exercise_less_prepared,read_ai,ai_deceptive,ai_suspicious,ai_confident,ai_dependable,satisfied_ease,satisfied_time,confidence,race/ethnic,gender,occupation,occupation_7_TEXT,um_year,prog_exp_1_to_10,describe_prog_contex,approx_writing_code,level_of_education,days_vigorous,minutes_vigorous,days_moderate,minutes_moderate,days_walking,minutes_walking,hours_sitting,language_at_home,language_prefer_info,how_well_speak_engl,how_well_read_engl,list_languages_1,list_lang_percents_1,list_languages_2,list_lang_percents_2,list_languages_3,list_lang_percents_3,list_languages_4,list_lang_percents_4,list_languages_5,list_lang_percents_5,bug_desc_q_len,file_path,defect_type,method_name,method_loc,file_loc,cyclomatic_compl,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time_seconds,halstead_estimated_bugs,project_name
DPW1,5,True,",19,34,29,18_FN,5_TP,4_TN,",exercise_no_ai,no_exercise_ai,5,102.613,False,True,TP,self,"execute tool call based on a prompt, assistant message, and tool context",72.0,Yes,"line 185, toolCallbacks = toolCallback;",,,,,,Yes,2.0,2.0,4.0,4.0,Somewhat agree,Agree,5.0,Prefer not to say,Prefer not to say,Undergraduate not in Computer Science,,4th year,5,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs",4-5 years,"Some college, but no degree",0,0,5,1 hour ,7,45,8,english,english,Very well,Very well,english,100,japanese,,mandarin,,french,,,,39.0,stimuli/defect-seeded/spring-ai-alibaba/ObservableToolCallingManager_executeToolCall_VarShouldHaveBeenMethod.java,VarShouldHaveBeenMethod,executeToolCall,49,233,7,97,376,2481.567,24.718,61340.148,3407.786,0.827189,spring-ai-alibaba
DPW1,4,False,",19,34,29,18_FN,5_TP,4_TN,",exercise_no_ai,no_exercise_ai,6,113.66,False,True,TN,self,checks if writeworkbook holder is null and makes sure each sheet in the workbook is valid,89.0,No,,,,,,,Yes,2.0,2.0,4.0,4.0,Somewhat disagree,Somewhat agree,3.0,Prefer not to say,Prefer not to say,Undergraduate not in Computer Science,,4th year,5,"Personal or hobby projects,Coursework or school assignments,Paid internship or jobs",4-5 years,"Some college, but no degree",0,0,5,1 hour ,7,45,8,english,english,Very well,Very well,english,100,japanese,,mandarin,,french,,,,,stimuli/clean/fast-excel/DimensionWorkbookWriteHandler_afterWorkbookDispose.java,,afterWorkbookDispose,45,66,14,70,284,1740.716,26.0,45258.626,2514.368,0.580239,fast-excel
LOI9,23,True,",23_TP,4_FP,13_FP,18,3,15,",no_exercise_ai,exercise_no_ai,1,404.706,False,True,TP,zoom,"The initBody() method appears to create a body for an HTTP RequestBodySpec object based on a HttpRequestNodeBody object that is passed in. Depending on the type of content passed in the HttpRequestNodeBody object (e.x. raw text, JSON, binary), initBody() parses the object differently, and then updates the RequestBodySpec object with the content, and updates the header with the type of content.",396.0,Yes,"On line 205, the code uses the jsonTemplate variable which is not in scope and appears to be unnecessary because the code is parsing a FORM_DATA object here, not a JSON object.",,,,,,Yes,1.0,1.0,4.0,4.0,Somewhat agree,Agree,4.0,Prefer not to say,Prefer not to say,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,Bachelor’s degree,3,45,1,15,7,30,9,English,English,Very well,Very well,English,100,French,0,Tamil,0,Hindi,0,Korean,0,176.0,stimuli/defect-seeded/spring-ai-alibaba/HttpNode_initBody_ExtraAssignment.java,ExtraAssignment,initBody,75,611,15,115,643,4401.650102757233,49.32098765432099,217093.7303767302,12060.762798707234,1.4672167009190775,spring-ai-alibaba
LOI9,4,False,",23_TP,4_FP,13_FP,18,3,15,",no_exercise_ai,exercise_no_ai,2,418.587,False,True,FP,zoom,"This function appears to get an SXSSF workbook, iterate through each Excel sheet in the workbook, and get the number of rows and columns for that sheet. It then sets the dimension refs for that sheet. While doing this, the function has liberal error checking (e.x. if the workbook is null, if the excel sheet is null, if any of the objects are malformed) and skips any workbook or sheets that throw errors.",406.0,No,,,,,,,Yes,4.0,2.0,2.0,2.0,Somewhat agree,Agree,4.0,Prefer not to say,Prefer not to say,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,Bachelor’s degree,3,45,1,15,7,30,9,English,English,Very well,Very well,English,100,French,0,Tamil,0,Hindi,0,Korean,0,,stimuli/clean/fast-excel/DimensionWorkbookWriteHandler_afterWorkbookDispose.java,,afterWorkbookDispose,45,66,14,70,284,1740.716,26.0,45258.626,2514.368,0.580239,fast-excel
LOI9,13,False,",23_TP,4_FP,13_FP,18,3,15,",no_exercise_ai,exercise_no_ai,3,551.431,False,True,FP,zoom,"The function essentially takes in a cellStyle and checks if it already exists. If it does exist, it returns the already existing cellStyle, otherwise it creates a new cellStyle object, adds a specific font, text format, etc. and returns that. It also takes into account the origin of the cellStyle object and whether it's in a date format in order to create or return the cellStyle object.",389.0,Yes,"The variable styleIndex is initialized to -1 on line 288, and is only updated in line 292 if originCellStyle is not null, however, we were told originCellStyle is optional. Thus, we end up with an issue where if that parameter is not passed, then styleIndex is used to index into a map I believe on line 309.",,,,,,Yes,1.0,1.0,4.0,4.0,Somewhat agree,Somewhat agree,3.0,Prefer not to say,Prefer not to say,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,Bachelor’s degree,3,45,1,15,7,30,9,English,English,Very well,Very well,English,100,French,0,Tamil,0,Hindi,0,Korean,0,308.0,stimuli/clean/fast-excel/WriteWorkbookHolder_createCellStyle.java,,createCellStyle,45,243,11,81,340,2155.549,25.379,54706.347,3039.242,0.718516,fast-excel
LOI9,18,True,",23_TP,4_FP,13_FP,18,3,15,",no_exercise_ai,exercise_no_ai,4,438.861,True,False,,zoom,"This function builds an execution chain for different write handlers, depending on what kind of write handler is passed to the function. If the execution chain for a particular type of write handler does not already exist, it is created. Otherwise, the handler passed in is added to the end of the already existing execution chain. Additionally, depending on the bool argument runOwn, some types of handlers are added to an ""own"" execution chain instead of a general one.",471.0,Yes,"For the cellWriteHandler and rowWriteHandler cases on lines 406-423, there is no handling for the case where runOwn is false and the handler is not added to the ""own"" execution chain. This is not the case for the other handler types and could cause disparate behavior.",Yes,3.0,3.0,4.0,2.0,,,,,,Agree,Agree,5.0,Prefer not to say,Prefer not to say,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,Bachelor’s degree,3,45,1,15,7,30,9,English,English,Very well,Very well,English,100,French,0,Tamil,0,Hindi,0,Korean,0,268.0,stimuli/defect-seeded/fast-excel/AbstractWriteHolder_buildChain_ExtraStatement.java,ExtraStatement,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
LOI9,3,True,",23_TP,4_FP,13_FP,18,3,15,",no_exercise_ai,exercise_no_ai,5,319.587,True,False,,zoom,"This function deals with the cleanup logic of closing resources like I/O streams, caches, filesystems, parsers, etc. It does null checks and if it finds that a resource is non-null it calls the associated close function. If any errors are thrown, it catches them and at the very end prints out an error message that closing was not fully possible.",347.0,Yes,"On line 198-204, the readWorkbookHolder object gets destroy() called on it, which presumably makes any further references to it invalid. However, the variable is used in multiple places after that e.x. line 206, line 214, where it would be invalid because the object it contains has been destroyed already.",Yes,3.0,3.0,4.0,2.0,,,,,,Agree,Agree,,Prefer not to say,Prefer not to say,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,Bachelor’s degree,3,45,1,15,7,30,9,English,English,Very well,Very well,English,100,French,0,Tamil,0,Hindi,0,Korean,0,306.0,stimuli/defect-seeded/fast-excel/ExcelAnalyserImpl_finish_OrToAnd.java,OrToAnd,finish,63,205,22,50,361,2037.432,36.931,75244.475,4180.249,0.679144,fast-excel
LOI9,15,False,",23_TP,4_FP,13_FP,18,3,15,",no_exercise_ai,exercise_no_ai,6,548.917,True,False,,zoom,"This function runs a call to a tool and then returns a response message. For all tool calls passed in through the assistant message, the function executes the tool calls and returns the result string. If the prompt passed to the function is of type ToolCallingChatOptions, then the function also returns a InternalToolExecutionResult object.",341.0,Yes,"On line 241, I do not believe it handles the case correctly where the toolResponses is empty. It passes an empty list and a null boolean to the ToolResponseMessage and InternalToolExecutionResult constructors, which seems like it could lead to unexpected effects.",Yes,3.0,3.0,3.0,2.0,,,,,,Neither agree nor disagree,Neither agree nor disagree,2.0,Prefer not to say,Prefer not to say,Graduate student in Computer Science,,2nd year,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",4-5 years,Bachelor’s degree,3,45,1,15,7,30,9,English,English,Very well,Very well,English,100,French,0,Tamil,0,Hindi,0,Korean,0,263.0,stimuli/clean/spring-ai-alibaba/ObservableToolCallingManager_executeToolCall.java,,executeToolCall,49,233,7,97,376,2481.567,24.718,61340.148,3407.786,0.827189,spring-ai-alibaba
BFN0,22,False,",22_FP,32_FP,34_FN,5,6,18,",exercise_ai,no_exercise_no_ai,1,391.263,True,True,FP,zoom,It seems to be a generic cleanup function that closes / destroys resources that are used by the class instance during its lifetime. ,132.0,No,,No,2.0,2.0,1.0,4.0,Yes,2.0,4.0,2.0,2.0,Disagree,Disagree,2.0,"Hispanic or Latino,White or Caucasian",Man,Undergraduate in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",6-7 years,"Some college, but no degree",5,60,0,,7,100,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/fast-excel/ExcelAnalyserImpl_finish.java,,finish,63,205,22,50,361,2037.432,36.931,75244.475,4180.249,0.679144,fast-excel
BFN0,32,False,",22_FP,32_FP,34_FN,5,6,18,",exercise_ai,no_exercise_no_ai,2,462.549,True,True,FP,zoom,"Based on the type of the provided ReadWorkbook, chooseExcelExecutor() sets up the ExcelAnalyser to properly analyze that file, by loading data in and initializing context members.",179.0,Yes,"Line 91. Enum.valueOf accepts a string, not an object. Passing in an arbitrary ReadWorkbook will not convert to a valid variant of ExcelTypeEnum, which will cause any operations that depend on that conversion (most of the rest of this method) to fail. ",No,2.0,3.0,4.0,2.0,Yes,2.0,3.0,4.0,4.0,Agree,Somewhat agree,4.0,"Hispanic or Latino,White or Caucasian",Man,Undergraduate in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",6-7 years,"Some college, but no degree",5,60,0,,7,100,6,English,English,Very well,Very well,English,100,,,,,,,,,252.0,stimuli/clean/fast-excel/ExcelAnalyserImpl_chooseExcelExecutor.java,,chooseExcelExecutor,46,205,7,69,292,1783.6891413792257,26.0,46375.917675859855,2576.439870881103,0.5945630471264085,fast-excel
BFN0,34,True,",22_FP,32_FP,34_FN,5,6,18,",exercise_ai,no_exercise_no_ai,3,501.08,True,True,FN,zoom,This method runs regular expressions on a new chat message to update it's internal list of referenced documents. If references are disabled or if the message didn't have a valid completion reason (it is potentially not finished?) then it does nothing. ,252.0,No,,No,4.0,2.0,2.0,3.0,Yes,3.0,3.0,5.0,4.0,Disagree,Somewhat disagree,2.0,"Hispanic or Latino,White or Caucasian",Man,Undergraduate in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",6-7 years,"Some college, but no degree",5,60,0,,7,100,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/spring-ai-alibaba/DashScopeDocumentRetrievalAdvisor_after_ExtraAssignment.java,ExtraAssignment,after,46,157,9,87,387,2493.419,30.049,74925.201,4162.511,0.83114,spring-ai-alibaba
BFN0,5,True,",22_FP,32_FP,34_FN,5,6,18,",exercise_ai,no_exercise_no_ai,4,466.238,False,False,,zoom,"Handles messages that contain tool calls, and executes the corresponding callbacks with the provided arguments. It then returns a InternalToolExecutionResult, which contains all of the tool call results as well as some config/context information. ",247.0,Yes,"Lines 208 - 213.

If one tool wants to return directly, but it is the same assistant response as a tool call that does not want to return directly, neither return directly (the first is ignored)",,,,,,,,,,,Somewhat agree,Somewhat agree,5.0,"Hispanic or Latino,White or Caucasian",Man,Undergraduate in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",6-7 years,"Some college, but no degree",5,60,0,,7,100,6,English,English,Very well,Very well,English,100,,,,,,,,,194.0,stimuli/defect-seeded/spring-ai-alibaba/ObservableToolCallingManager_executeToolCall_VarShouldHaveBeenMethod.java,VarShouldHaveBeenMethod,executeToolCall,49,233,7,97,376,2481.567,24.718,61340.148,3407.786,0.827189,spring-ai-alibaba
BFN0,6,False,",22_FP,32_FP,34_FN,5,6,18,",exercise_ai,no_exercise_no_ai,5,355.605,False,False,,zoom,"This method takes in documents and a store of data, then uses those to create a API call which contains matching config information to the input parameters. It then makes that API call, and throws an error if the return from the API is invariant.",246.0,No,,,,,,,,,,,,Agree,Agree,5.0,"Hispanic or Latino,White or Caucasian",Man,Undergraduate in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",6-7 years,"Some college, but no degree",5,60,0,,7,100,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/clean/spring-ai-alibaba/DashScopeApi_upsertPipeline.java,,upsertPipeline,62,960,9,119,533,3674.938,23.599,86724.706,4818.039,1.224979,spring-ai-alibaba
BFN0,18,True,",22_FP,32_FP,34_FN,5,6,18,",exercise_ai,no_exercise_no_ai,6,365.941,False,False,,zoom,"It takes in a write handler and makes sure the correct member variable in the AbstractWriteHolder instance processes it. If that member variable doesn't exist yet, it creates one.",179.0,No,,,,,,,,,,,,Somewhat agree,Somewhat agree,3.0,"Hispanic or Latino,White or Caucasian",Man,Undergraduate in Computer Science,,1st year,6,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",6-7 years,"Some college, but no degree",5,60,0,,7,100,6,English,English,Very well,Very well,English,100,,,,,,,,,,stimuli/defect-seeded/fast-excel/AbstractWriteHolder_buildChain_ExtraStatement.java,ExtraStatement,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
